"link","frequency"
"http://t.co/wkRCAU178B”",1
"http://t.co/wlEzXAiuJH",1
"http://t.co/wmCdCCchfB",1
"http://t.co/wmekyNpk",12
"http://t.co/WMiQtxPgtj",2
"http://t.co/wMtgvxBDMI",1
"http://t.co/WN2dEWR9zc""",1
"http://t.co/wn7Z7eymkI""",1
"http://t.co/WNbFQEEa3e""",1
"http://t.co/wNitPP2oSn",1
"http://t.co/WnUOTc6RLM",1
"http://t.co/WNy2LX1WGi",11
"http://t.co/WoLZToClIy",2
"http://t.co/WPaKuDIuI2",1
"http://t.co/wpdwZINtj7",1
"http://t.co/wq9FUrNTfE",1
"http://t.co/wq9PC8NGgc",1
"http://t.co/wQyKg8ghTr",2
"http://t.co/wqZ0x4eUfx",1
"http://t.co/WQztmPEPtW”",2
"http://t.co/wrBgpKMhcg",1
"http://t.co/wrfxBWtqkM”",1
"http://t.co/wrqVwxUh13",1
"http://t.co/wruC5E0xue",2
"http://t.co/WS…",1
"http://t.co/WsBX…",1
"http://t.co/WsBXot4Qmt",1
"http://t.co/WSdtBKNTCw”",1
"http://t.co/wSOiNqyud0”cuz",1
"http://t.co/WSsrKWczuO",1
"http://t.co/wsyYdqqbJ6",4
"http://t.co/WT5DvNx2lu",1
"http://t.co/WtgDyqEENj",3
"http://t.co/WTJ2nCqecr",9
"http://t.co/Wu0agMDBo0",1
"http://t.co/Wu3R77ecOs",1
"http://t.co/wUrOSLRwFz",1
"http://t.co/WusIEyHKMy",4
"http://t.co/WvEzW0sfOB",1
"http://t.co/WvLwHuPSPF",5
"http://t.co/WvmoPVmQRy”",4
"http://t.co/wvNCzKJzne",2
"http://t.co/WvS0zgC81h",1
"http://t.co/wW3AF3hhrn",1
"http://t.co/wWa6kxtujP",1
"http://t.co/wWV88aj7aW",1
"http://t.co/wwW1AD91Z3”",1
"http://t.co/WwYDIjYgat",9
"http://t.co/wX3eJNkyE4",2
"http://t.co/wXLf9TnQcD",1
"http://t.co/wXzd0dcI9g",1
"http://t.co/wy0lGLDXHM",1
"http://t.co/wYxRtAOLGA",2
"http://t.co/Wzim51hjLv",27
"http://t.co/WZlVCROM1o""",1
"http://t.co/wzOwNcn3Cg”",1
"http://t.co/X2HUW2FsnZ",1
"http://t.co/x3VUnijSLh",1
"http://t.co/x3XUT7nkCj”",33
"http://t.co/x4hJkp5q7j",1
"http://t.co/x4n7Ums7E7”",1
"http://t.co/x4zwuYZaTi",1
"http://t.co/X5G3Ku3rYG",1
"http://t.co/X5RDx1gc3s",1
"http://t.co/X6UMNJEcRO",1
"http://t.co/X7ibPrJ7zZ",1
"http://t.co/X7IOrDMaQd",1
"http://t.co/x7SHrX5ntU",1
"http://t.co/x83BsSJyqU""",1
"http://t.co/x8FT6jHd2a",1
"http://t.co/X8sx190Sv9",1
"http://t.co/X9mzAx0yg6”",1
"http://t.co/x9NwlJd74X",1
"http://t.co/X9RFt53nRa",2
"http://t.co/XAPYXbR7Nd”",1
"http://t.co/xAYNmPK2dX""",1
"http://t.co/Xb1Rllcgw5",1
"http://t.co/xBrmOZKek2",1
"http://t.co/xBSyeb90Ah",1
"http://t.co/XcE0pOc4Sc",1
"http://t.co/XcGmBkVl17",1
"http://t.co/xcokGLOY5z",1
"http://t.co/xcYyD39RoE”",27
"http://t.co/xdCLI1ugzJ",1
"http://t.co/XdFTHgyNM7",1
"http://t.co/xDjpr7CgRV",1
"http://t.co/xDM9cndhUm”",1
"http://t.co/XeP0CtzUTx",1
"http://t.co/XETY2r7xoy",1
"http://t.co/xevb3G4e0f",1
"http://t.co/XfEBinuNLF",1
"http://t.co/XFGeyIluaG",2
"http://t.co/xG9lzFEAEv",1
"http://t.co/xgCZJJTpMH",1
"http://t.co/XgDKedCWCS",2
"http://t.co/xgnAJpeVTr",8832
"http://t.co/XgOEFOLLYc",1
"http://t.co/XhSpzCA6ib",2
"http://t.co/XHvf57MnoV",1
"http://t.co/Xi4JvlFHPn",3
"http://t.co/XIdipY7PRN""",1
"http://t.co/XihFLbbbzk",1
"http://t.co/xIxlfoDY1M”",1
"http://t.co/XJi5tMo3jW",1
"http://t.co/XjMOmVdLut”",1
"http://t.co/xjvlYviWNf",3
"http://t.co/XKJFl…",3
"http://t.co/XKJFl2dGAo",1
"http://t.co/xkRbzz7nos",1
"http://t.co/xlwyYQa8oX",1
"http://t.co/xM0kbTSSNm”",1
"http://t.co/XMsWJRtIQU",1
"http://t.co/xMYa3iKgD2”",1
"http://t.co/XNCQaMae87”",1
"http://t.co/XNEV3epEma",1
"http://t.co/XOkYMgckuq",1
"http://t.co/XooTIg4jJ9",1
"http://t.co/Xoqdtdb5TZ”",1
"http://t.co/xP4AkLaWgv",1
"http://t.co/xPPrXLRyrt",1
"http://t.co/XqgbiFokzx",1
"http://t.co/xr9RZEsz70",3
"http://t.co/xRBXoLoeKk",1
"http://t.co/Xrc4rHXp2C",1
"http://t.co/Xsa2BMoJCI",1
"http://t.co/xSmWNusMW7”",1
"http://t.co/xsvPzCVfy6”",2
"http://t.co/xt3k2nmVzj",1
"http://t.co/Xt74mfKTYe",1
"http://t.co/xTB54Vbcwq",1
"http://t.co/xtknOOKOSb",1
"http://t.co/xtVxHrPxjI”",1
"http://t.co/XueGPOwW2w",4
"http://t.co/xUZY64k3QR”",1
"http://t.co/xVM45Zidfp",1
"http://t.co/xVpmSWu7jX”",1
"http://t.co/XwdJSFUWLu",1
"http://t.co/xWfJpJ0wfz",1
"http://t.co/Xwgb0r8pKA",1
"http://t.co/xWJIwazzc7",2
"http://t.co/XXlE9LeZAw",1
"http://t.co/xXqCMnzJfT",1
"http://t.co/XYEW7sxcq2",1
"http://t.co/XyJxBUFJiA”",1
"http://t.co/xYQDc1HVHw",1
"http://t.co/xyYhEOeMbr",1
"http://t.co/y0EbNTefS8",7
"http://t.co/Y1lNeQWZP2""",1
"http://t.co/y2RXA319f9",1
"http://t.co/Y2zCzEpyYT",1
"http://t.co/Y5zAkSDAbF",1
"http://t.co/y6tgGZfiCG",1
"http://t.co/y7kBmAHw5t",1
"http://t.co/y8ZpuVRbkN",2
"http://t.co/y91HkqY4Ot",2
"http://t.co/yABWLKwDb2",1
"http://t.co/yAETURUG2G",1
"http://t.co/yaMZ0ZXvyB",1
"http://t.co/yasFuBLjwu",1
"http://t.co/yBblPEHQhy",3
"http://t.co/YBFilZQ8MB",1
"http://t.co/yBk7QeYsEk",1
"http://t.co/yBQyuVmGer",5
"http://t.co/ybWwx6cAtJ”",1
"http://t.co/YCfGgYb35a”",1
"http://t.co/YCpudGsJpv”",3
"http://t.co/ycSKyfYzRX""",2
"http://t.co/yCsthb3hKW",4
"http://t.co/yeGXgoP22y",2
"http://t.co/yErj9VImkt",2
"http://t.co/YfXuTeGGoo",1
"http://t.co/ygfhyIIGGi",1
"http://t.co/ygnzMPg7jL)",3
"http://t.co/yGreC2PRXR",2
"http://t.co/YGUBCpCPmK",1
"http://t.co/yGzJPncVCa",3
"http://t.co/Yh3OECDyZW",1
"http://t.co/yH6RHPDJA6",1
"http://t.co/Yhc9qVEYHm",1
"http://t.co/Yigwmtmh3R",1
"http://t.co/yiInO5bqaA”",1
"http://t.co/YIpF2BBF3z",7
"http://t.co/YIPUTb59kh",1
"http://t.co/yJD8RjBz4T",1
"http://t.co/YjIcSCwwlZ”",1
"http://t.co/YJqAWn2F7E",1
"http://t.co/YK2sZTbZvP",1
"http://t.co/YKC…",5
"http://t.co/YKCzdrNLyj",1
"http://t.co/ykzzWooYgu”",1
"http://t.co/Yln3106jKI",1
"http://t.co/YlY6qwrK2q",1
"http://t.co/YMaqF2dYV2",1
"http://t.co/YMbXl4LT0u",9
"http://t.co/yMwvzjkFO8",1
"http://t.co/ynkd8YQ16t",1
"http://t.co/YnrFvAaWmJ",1
"http://t.co/yNuhXZ98NT",2
"http://t.co/YOKBlbtixd",1
"http://t.co/yolj1Yy7uC""omg!!!",1
"http://t.co/YOmwTdd0xb",1
"http://t.co/yOwj1B3zKi",1
"http://t.co/yOwJfHtPvv”",1
"http://t.co/YQEzQUOpAz",1
"http://t.co/YqXcYqo9ge",1
"http://t.co/yqxnjq4vQu""",1
"http://t.co/Yr7…",1
"http://t.co/yrCOnL9kj0",1
"http://t.co/YRjtdvxmrL",1
"http://t.co/yRKIcMYYJj",1
"http://t.co/yRmdXyd4Xv",1
"http://t.co/yScOO2Cla0",1
"http://t.co/YSMOQO4GqO""",2
"http://t.co/YSNzYrv9rn",1
"http://t.co/yT1Ij0wpWk”I",1
"http://t.co/ytZBOZ1ptg",1
"http://t.co/YU78KK81w8.",1
"http://t.co/yuFIE7k1fg”",1
"http://t.co/Yufmg0AhZE",1
"http://t.co/yuJqWrwaYA",1
"http://t.co/YUSajWZbcr",1
"http://t.co/Yusp48pIXY”",1
"http://t.co/yv8…",2
"http://t.co/yv8FmMO3ph",1
"http://t.co/YV9hsI7a0i""",1
"http://t.co/ywymkUOxcG",1
"http://t.co/yxJM58t55S”",1
"http://t.co/YxneEyh2Mc",1
"http://t.co/YXuSVlHhS0",1
"http://t.co/yxziU4PjRX",1
"http://t.co/yyFONNVXSP",2
"http://t.co/YzeIFpkNtF",1
"http://t.co/YzrIJ8ewvQ",1
"http://t.co/YZs5NOMt28""",1
"http://t.co/YZuDSZNCEG”",1
"http://t.co/yZVkOH0mLD",1
"http://t.co/Z0AyJ82Nxz",1
"http://t.co/Z0PxRCfnDE",11
"http://t.co/z1GmG7mU4m",1
"http://t.co/Z1icDWVIXL""",2
"http://t.co/z2ab3ecU3G",1
"http://t.co/Z2rg3tebyK",1
"http://t.co/z3YGF6fVol",1
"http://t.co/Z4juX5Nux5",1
"http://t.co/z4NncD7BZZ",1
"http://t.co/Z55hSJtQ15”",1
"http://t.co/z5c54VNisB”",1
"http://t.co/z5CLY2ilDo""",1
"http://t.co/z5HMdL2Hie",1
"http://t.co/Z5KGqafsS6",1
"http://t.co/Z5Rajr860N",1
"http://t.co/Z6cD01cwhD",2
"http://t.co/z7PY1cV2Cw",1
"http://t.co/Z8Ms67itMX",1
"http://t.co/Z8ochoAfjJ",1
"http://t.co/z9na9unZOF",1
"http://t.co/z9xnsjuGpw",1
"http://t.co/zAH0dnuELu""",1
"http://t.co/zam2XW3Lof”",1
"http://t.co/zAUfHndzvy",1
"http://t.co/zaw9dSBQOQ""",1
"http://t.co/zb1jUyHBgL",3
"http://t.co/zBfoulp4ww”",1
"http://t.co/zCcA11fDWI”",1
"http://t.co/zcNvx5rbTf",1
"http://t.co/Zcp9ZAOUsC",1
"http://t.co/zD9FYMvXR0""",1
"http://t.co/ZdrqvB7z6Q",1
"http://t.co/zecAOWDfqt””",1
"http://t.co/ZehKZyTq5M",1
"http://t.co/ZeppzxzQuo",1
"http://t.co/zfJ7WHoHMh”",2
"http://t.co/zFQj…",23
"http://t.co/zFQjDMLkNU",1
"http://t.co/zFwJQqm0Xc",1
"http://t.co/ZfxuUQZPRT",1
"http://t.co/ZfyDOknWZU",1
"http://t.co/ZGFKHO8rJm",1
"http://t.co/zGJBsoZG6C",1
"http://t.co/zHCkx8bPQu”",1
"http://t.co/ZHERBKvzdM",2
"http://t.co/zHwHagyYDK",2
"http://t.co/zi5cSjiIba”",2
"http://t.co/ziySxGD55a",1
"http://t.co/zjKfeSJfCK",1
"http://t.co/zjMzlZTO…",1
"http://t.co/zjMzlZTOJT",1
"http://t.co/zJub0dT2RL",1
"http://t.co/zKDC5…",1
"http://t.co/zKDC589Ax8",1
"http://t.co/zKdYCm3NnO",1
"http://t.co/ZkRxKgorOc",1
"http://t.co/zL7MXBxix6",2
"http://t.co/zl8BKpctNq",1
"http://t.co/zlEZqxHdPE",2
"http://t.co/ZlqazOb6GQ",1
"http://t.co/ZMcmdaxzeZ",1
"http://t.co/ZmfNZOZ1js",1
"http://t.co/ZMS9KUOiOJ",1
"http://t.co/ZmxY1ZuBk1",1
"http://t.co/ZnDjd5vvgt",1
"http://t.co/ZNdwYQfRLc""",1
"http://t.co/zO4DiS0yQy",1
"http://t.co/zoLv93T8z2””",1
"http://t.co/zOPwnkw9An",1
"http://t.co/zoX6zyAixN",1
"http://t.co/ZOzj34p7YF",1
"http://t.co/ZP9yaPV1Jw",15
"http://t.co/ZPHwG9YOIS""",2
"http://t.co/ZpIJFAZuUl",1
"http://t.co/ZpQof32cFj",1
"http://t.co/zqmHL1TYVo",5
"http://t.co/Zr6EHoI2EP”",1
"http://t.co/zrN0PurFvT",3
"http://t.co/Zsb4juRvgY",1
"http://t.co/ZsnQS7YOd9",1
"http://t.co/ZtA6RSQ8f6",1
"http://t.co/ZtAlHBraRr",2
"http://t.co/ZTX0eW6iH2",19
"http://t.co/zUY9BtYZ",49
"http://t.co/ZV2XmuUGa4”",1
"http://t.co/ZV7vNXsmAa",1
"http://t.co/Zwd41H0zXx",1
"http://t.co/Zwg7lgk5x3",1
"http://t.co/zx6vBNuH7B)",1
"http://t.co/Zx7qaU74jq",1
"http://t.co/ZXdVpsiGI8",68
"http://t.co/zXZ6Ox0bwk”",1
"http://t.co/zY3E8Foqa7",3
"http://t.co/ZyIfjssNpD",1
"http://t.co/zYJGO3vPJ0",1
"http://t.co/ZYNQxff27P”",1
"http://t.co/ZYPcH6sIrP",1
"http://t.co/zzT8wIkgW4",1
